,entity_type,n_possible_dependents,possible_dependents,raw_sentence,sentence_position,sentence_root,text_value
165,ORG,2,"ORG:Cooper, ORG:nationality?\n\nA","So, Cooper could you please share your nationality?\n\nA    ",1198,share,Cooper
166,ORG,2,"ORG:Cooper, ORG:nationality?\n\nA","So, Cooper could you please share your nationality?\n\nA    ",1198,share,nationality?\n\nA    
167,ORDINAL,1,ORDINAL:first,I just said a term for the first time.\n\n\n\nCessation.  ,1210,said,first
168,PRODUCT,1,"PRODUCT:means,\n\n\n\nsimply?\n\n\n\nA","means,\n\n\n\nsimply?\n\n\n\nA    ",1227,"means,\n\n\n\nsimply?\n\n\n\nA","means,\n\n\n\nsimply?\n\n\n\nA"
169,FAC,1,FAC:is\n\n\n\na,"You know, cessation is discontinuing the\n\n\n\nbehavior, in this case the behavior of smoking, which is\n\n\n\na struggle for most smokers because of nicotine\n\n\n\naddiction.  ",1232,discontinuing,is\n\n\n\na
170,FAC,2,"FAC:smokers\n\n\n\novercome, PRODUCT:dependence.\n\n\n\nQ",And so developing treatments to help smokers\n\n\n\novercome their nicotine dependence.\n\n\n\nQ    ,1259,developing,smokers\n\n\n\novercome
171,PRODUCT,2,"FAC:smokers\n\n\n\novercome, PRODUCT:dependence.\n\n\n\nQ",And so developing treatments to help smokers\n\n\n\novercome their nicotine dependence.\n\n\n\nQ    ,1259,developing,dependence.\n\n\n\nQ    
172,ORG,4,"ORG:you\n\n\n\ndeveloped, CARDINAL:quit\n\n\n\nline, LOC:New, LOC:York.\n\n\n\nA","In addition to, and you mentioned that you\n\n\n\ndeveloped and headed up the stop, or the smokers quit\n\n\n\nline for the state of New York.\n\n\n\nA    ",1270,mentioned,you\n\n\n\ndeveloped
173,CARDINAL,4,"ORG:you\n\n\n\ndeveloped, CARDINAL:quit\n\n\n\nline, LOC:New, LOC:York.\n\n\n\nA","In addition to, and you mentioned that you\n\n\n\ndeveloped and headed up the stop, or the smokers quit\n\n\n\nline for the state of New York.\n\n\n\nA    ",1270,mentioned,quit\n\n\n\nline
174,LOC,4,"ORG:you\n\n\n\ndeveloped, CARDINAL:quit\n\n\n\nline, LOC:New, LOC:York.\n\n\n\nA","In addition to, and you mentioned that you\n\n\n\ndeveloped and headed up the stop, or the smokers quit\n\n\n\nline for the state of New York.\n\n\n\nA    ",1270,mentioned,New York.\n\n\n\nA
175,PERSON,1,PERSON:right.\n\n\n\nQ,That's right.\n\n\n\nQ    ,1296,'s,right.\n\n\n\nQ    
176,ORG,2,"ORG:quit\n\n\n\nsmoking, PERSON:cigarettes?\n\n\n\nA","In addition to assisting smokers trying to quit\n\n\n\nsmoking, have you also done research into cigarette\n\n\n\ndesign, the qualities of cigarettes that make them\n\n\n\naddictive, youth marketing, and other topics, all\n\n\n\nrelated to cigarettes?\n\n\n\nA    Yes.  ",1300,done,quit\n\n\n\nsmoking
177,PERSON,2,"ORG:quit\n\n\n\nsmoking, PERSON:cigarettes?\n\n\n\nA","In addition to assisting smokers trying to quit\n\n\n\nsmoking, have you also done research into cigarette\n\n\n\ndesign, the qualities of cigarettes that make them\n\n\n\naddictive, youth marketing, and other topics, all\n\n\n\nrelated to cigarettes?\n\n\n\nA    Yes.  ",1300,done,cigarettes?\n\n\n\nA    
178,ORG,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,you\n\n\n\nknow
179,PERSON,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,what\n\n\n\nproducts
180,ORG,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,on\n\n\n\ntheir
181,PERSON,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,making.\n\n\n\nI've
182,DATE,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,hard\n\n\n\nto
183,ORG,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,deliver\n\n\n\nnicotine
184,PERSON,7,"ORG:you\n\n\n\nknow, PERSON:what\n\n\n\nproducts, ORG:on\n\n\n\ntheir, PERSON:making.\n\n\n\nI've, DATE:hard\n\n\n\nto, ORG:deliver\n\n\n\nnicotine, PERSON:hard\n\n\n\nto","you\n\n\n\nknow, teenagers and why they take up smoking, and what\n\n\n\nproducts they select, and the effects of marketing on\n\n\n\ntheir decision making.\n\n\n\nI've done studies on product design and how it\n\n\n\nimpacts the exposures that smokers get and why it's hard\n\n\n\nto quit, so how the product is engineered to deliver\n\n\n\nnicotine, how it's basically engineered to make it hard\n\n\n\nto quit deliberately.  ",1359,take,hard\n\n\n\nto
185,CARDINAL,4,"CARDINAL:one, DATE:year, DATE:to, DATE:year","think we're one of the few in the country\n\n\n\nactually outside the cigarette industry where we started\n\n\n\nto collect the products from all over the country,\n\n\n\nactually all over the world, comparing the product\n\n\n\ndesigns across different companies, different brands,\n\n\n\nhow the product brands changed year to year, and how\n\n\n\nsome of those design changes affected how people",1433,think,one
186,DATE,4,"CARDINAL:one, DATE:year, DATE:to, DATE:year","think we're one of the few in the country\n\n\n\nactually outside the cigarette industry where we started\n\n\n\nto collect the products from all over the country,\n\n\n\nactually all over the world, comparing the product\n\n\n\ndesigns across different companies, different brands,\n\n\n\nhow the product brands changed year to year, and how\n\n\n\nsome of those design changes affected how people",1433,think,year to year
187,ORG,2,"ORG:smoked.\n\n\n\nAnd, DATE:today",smoked.\n\n\n\nAnd that lab is still in existence today.  ,1489,is,smoked.\n\n\n\nAnd
188,DATE,2,"ORG:smoked.\n\n\n\nAnd, DATE:today",smoked.\n\n\n\nAnd that lab is still in existence today.  ,1489,is,today
189,PERSON,8,"PERSON:I\n\n\n\nset, ORG:the, ORG:National, ORG:Cancer\n\n\n\nInstitute, DATE:the, DATE:mid, DATE:90, DATE:'s","I\n\n\n\nset it up with funding from the National Cancer\n\n\n\nInstitute, really started in the mid 90's, and that\n\n\n\nfunding has continued.\n\n\n\nWe just got renewed for funding.  ",1499,started,I\n\n\n\nset
190,ORG,8,"PERSON:I\n\n\n\nset, ORG:the, ORG:National, ORG:Cancer\n\n\n\nInstitute, DATE:the, DATE:mid, DATE:90, DATE:'s","I\n\n\n\nset it up with funding from the National Cancer\n\n\n\nInstitute, really started in the mid 90's, and that\n\n\n\nfunding has continued.\n\n\n\nWe just got renewed for funding.  ",1499,started,the National Cancer\n\n\n\nInstitute
191,DATE,8,"PERSON:I\n\n\n\nset, ORG:the, ORG:National, ORG:Cancer\n\n\n\nInstitute, DATE:the, DATE:mid, DATE:90, DATE:'s","I\n\n\n\nset it up with funding from the National Cancer\n\n\n\nInstitute, really started in the mid 90's, and that\n\n\n\nfunding has continued.\n\n\n\nWe just got renewed for funding.  ",1499,started,the mid 90's
192,ORG,5,"ORG:related\n\n\n\nto, NORP:journals?\n\nQ, PERSON:Robert, PERSON:Patterson, PERSON:jury?\n\nA","How many of your studies specifically related\n\n\n\nto cigarettes and nicotine addiction have been published\n\n\n\nin scientific and medical journals?\n\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\n\nA    ",1545,share,related\n\n\n\nto
193,NORP,5,"ORG:related\n\n\n\nto, NORP:journals?\n\nQ, PERSON:Robert, PERSON:Patterson, PERSON:jury?\n\nA","How many of your studies specifically related\n\n\n\nto cigarettes and nicotine addiction have been published\n\n\n\nin scientific and medical journals?\n\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\n\nA    ",1545,share,journals?\n\nQ
194,PERSON,5,"ORG:related\n\n\n\nto, NORP:journals?\n\nQ, PERSON:Robert, PERSON:Patterson, PERSON:jury?\n\nA","How many of your studies specifically related\n\n\n\nto cigarettes and nicotine addiction have been published\n\n\n\nin scientific and medical journals?\n\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\n\nA    ",1545,share,Robert Patterson
195,PERSON,5,"ORG:related\n\n\n\nto, NORP:journals?\n\nQ, PERSON:Robert, PERSON:Patterson, PERSON:jury?\n\nA","How many of your studies specifically related\n\n\n\nto cigarettes and nicotine addiction have been published\n\n\n\nin scientific and medical journals?\n\nQ    Robert Patterson, could you please share a little more about your childhood for the jury?\n\nA    ",1545,share,jury?\n\nA    
196,ORG,7,"ORG:Detroit, ORG:Receiving, ORG:Hospital, DATE:Jan, DATE:12, DATE:,, DATE:1979","I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\n\nA    ",1581,born,Detroit Receiving Hospital
197,DATE,7,"ORG:Detroit, ORG:Receiving, ORG:Hospital, DATE:Jan, DATE:12, DATE:,, DATE:1979","I was born in Detroit Receiving Hospital on Jan 12, 1979 on a cold night.\n\nA    ",1581,born,"Jan 12, 1979"
198,PERSON,1,PERSON:well.\n\n\n\nQ,"So I've published about 420\n\n\n\npeer-reviewed scientific articles, many chapters in\n\n\n\nbooks, and that kind of thing as well.\n\n\n\nQ    ",1625,published,well.\n\n\n\nQ    
199,NORP,1,NORP:for\n\n\n\nscientists,"for\n\n\n\nscientists and public health officials like yourself,\n\n\n\nhave",1665,for\n\n\n\nscientists,for\n\n\n\nscientists
200,PERSON,2,"PERSON:related\n\n\n\nspecifically, PERSON:addiction?\n\n\n\nA","you also published chapters in books related\n\n\n\nspecifically to cigarette design, nicotine addiction?\n\n\n\nA    ",1672,published,related\n\n\n\nspecifically
201,PERSON,2,"PERSON:related\n\n\n\nspecifically, PERSON:addiction?\n\n\n\nA","you also published chapters in books related\n\n\n\nspecifically to cigarette design, nicotine addiction?\n\n\n\nA    ",1672,published,addiction?\n\n\n\nA    
202,PERSON,1,PERSON:chapters\n\n\n\noccasionally,I've been invited to do chapters\n\n\n\noccasionally for books.  ,1689,invited,chapters\n\n\n\noccasionally
203,CARDINAL,2,"CARDINAL:about, CARDINAL:30",I've probably done about 30 of\n\n\n\nthose.  ,1700,done,about 30
204,ORG,6,"ORG:the, ORG:National\n\n\n\nCancer, ORG:Institute, ORG:the, ORG:Surgeon, ORG:General","Those include monographs, you know, the National\n\n\n\nCancer Institute, the Surgeon General.  ",1709,include,the National\n\n\n\nCancer Institute
205,ORG,6,"ORG:the, ORG:National\n\n\n\nCancer, ORG:Institute, ORG:the, ORG:Surgeon, ORG:General","Those include monographs, you know, the National\n\n\n\nCancer Institute, the Surgeon General.  ",1709,include,the Surgeon General
206,ORG,4,"ORG:written\n\n\n\nsections, ORG:Surgeon, ORG:Generals, ORG:'",I've written\n\n\n\nsections of Surgeon Generals' reports in the past.  ,1725,'ve,written\n\n\n\nsections
207,ORG,4,"ORG:written\n\n\n\nsections, ORG:Surgeon, ORG:Generals, ORG:'",I've written\n\n\n\nsections of Surgeon Generals' reports in the past.  ,1725,'ve,Surgeon Generals'
208,ORG,2,"ORG:tobacco\n\n\n\nproduct, ORG:marketing.\n\n\n\nQ","I've\n\n\n\ndone chapters for encyclopedias on different aspects of\n\n\n\ncigarette smoking, including cigarette design, tobacco\n\n\n\nproduct marketing.\n\n\n\nQ    ",1738,chapters,tobacco\n\n\n\nproduct marketing.\n\n\n\nQ    
209,ORG,7,"ORG:some\n\n\n\nspecific, ORG:the\n\n\n\ngovernment, ORG:the, ORG:National, ORG:Cancer, ORG:Institute, PERSON:NCI?\n\n\n\nA","You mentioned receiving grants, and\n\n\n\nwe're going to talk a little bit more about some\n\n\n\nspecific studies you've done which were funded by the\n\n\n\ngovernment, but let me ask you just some examples of\n\n\n\ngrants.\n\n\n\nWhat is the National Cancer Institute, or NCI?\n\n\n\nA    ",1758,going,some\n\n\n\nspecific
210,ORG,7,"ORG:some\n\n\n\nspecific, ORG:the\n\n\n\ngovernment, ORG:the, ORG:National, ORG:Cancer, ORG:Institute, PERSON:NCI?\n\n\n\nA","You mentioned receiving grants, and\n\n\n\nwe're going to talk a little bit more about some\n\n\n\nspecific studies you've done which were funded by the\n\n\n\ngovernment, but let me ask you just some examples of\n\n\n\ngrants.\n\n\n\nWhat is the National Cancer Institute, or NCI?\n\n\n\nA    ",1758,going,the\n\n\n\ngovernment
211,ORG,7,"ORG:some\n\n\n\nspecific, ORG:the\n\n\n\ngovernment, ORG:the, ORG:National, ORG:Cancer, ORG:Institute, PERSON:NCI?\n\n\n\nA","You mentioned receiving grants, and\n\n\n\nwe're going to talk a little bit more about some\n\n\n\nspecific studies you've done which were funded by the\n\n\n\ngovernment, but let me ask you just some examples of\n\n\n\ngrants.\n\n\n\nWhat is the National Cancer Institute, or NCI?\n\n\n\nA    ",1758,going,the National Cancer Institute
212,PERSON,7,"ORG:some\n\n\n\nspecific, ORG:the\n\n\n\ngovernment, ORG:the, ORG:National, ORG:Cancer, ORG:Institute, PERSON:NCI?\n\n\n\nA","You mentioned receiving grants, and\n\n\n\nwe're going to talk a little bit more about some\n\n\n\nspecific studies you've done which were funded by the\n\n\n\ngovernment, but let me ask you just some examples of\n\n\n\ngrants.\n\n\n\nWhat is the National Cancer Institute, or NCI?\n\n\n\nA    ",1758,going,NCI?\n\n\n\nA    
213,ORG,4,"ORG:The, ORG:National, ORG:Cancer, ORG:Institute","The National Cancer Institute is part of our""",1801,is,The National Cancer Institute
